ID;1.vs.22;2.vs.23;3.vs.24;4.vs.25;5.vs.26;6.vs.27;7.vs.28;8.vs.29;9.vs.30;10.vs.31;11.vs.32;12.vs.33;13.vs.34;14.vs.35;15.vs.36;16.vs.37;17.vs.38;18.vs.39;19.vs.40;20.vs.41;21.vs.42
A0A3B6RB15;0;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0
A0A3B6TBL1;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0
A0A3B6RAU7;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0
A0A3B6I2Y3;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0
A0A3B6R758;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0
A0A3B6I6G7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6I3B5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6IKM2;0;1;0;0;1;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1
A0A3B6IMT6;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0
A0A3B6JDN2;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0
A0A3B6HWN6;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0
A0A3B6IPZ0;0;1;1;0;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;1
A0A3B6ISB7;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
A0A3B6JII0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0
A0A3B6ISY7;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0
A0A3B6HSB7;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0
A0A3B6HW71;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0
A0A3B6HTW7;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0
Q93YY0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0
A0A3B6HVC5;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0
A0A3B6U3S2;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0
A0A3B6JJK3;0;1;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0
A0A3B6JIU7;0;1;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0
A0A3B6KEE2;0;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0
A0A3B6KD37;0;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0
A0A3B6KBU5;0;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0
A0A3B6KF47;0;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0
A0A3B6KEE3;0;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0
W5G1U9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6KCP7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
W5FTF6;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0
A0A3B6KFS7;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0
A0A3B6KHD1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0
A0A3B6KHD4;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0
A0A3B6KI09;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0
A0A3B6MPZ1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
A0A3B6LK51;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
A0A3B6KG51;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
A0A3B6MPX2;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
A0A3B6LLP4;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
A0A3B6KHT0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
A0A3B6KG66;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
A0A3B6LKJ1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6KH02;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6LJ00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6KHN0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6MQE7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6MRF8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6MQ83;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6MNV2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6KKC0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6KLS3;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0
A0A3B6MZD2;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;1;1;1;0;0
A0A3B6LUS7;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;1;1;1;0;0
A0A3B6KNL1;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;1;1;1;0;0
A0A3B6KPM7;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B6N148;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B6KRM0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B6LV67;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B6MWX3;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1
A0A3B6LTU9;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1
A0A3B6KPP9;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1
A0A3B6LTL5;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1
A0A3B6LHV7;0;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6MMW4;0;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6KE91;0;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6MRL4;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6LKN6;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6KEK6;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
W5FX66;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1
A0A3B6LW64;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1
A0A3B6LWF0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6MJJ3;0;1;1;0;0;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1
A0A3B6MJJ4;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
A0A3B6MZK8;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
A0A3B6N0I9;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
A0A3B6LUH0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
A0A3B6KRE9;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
A0A3B6N111;0;1;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0
A0A3B6NIS3;0;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;1;1
A0A3B6PNI9;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6QHG3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6NQK6;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6NUV0;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0
A0A3B6QLZ6;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0
A0A3B6FGP1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0
A0A3B6PQ00;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0
A0A1D5UKJ3;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0
A0A3B6C7Z3;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0
A0A3B6AZW0;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0
A0A3B6PSV9;0;1;0;1;0;0;0;1;0;0;0;1;1;1;1;1;0;0;1;0;0
A0A3B6NX91;0;1;0;1;0;0;0;1;0;0;0;1;1;1;1;1;0;0;1;0;0
A0A3B6QKL4;0;1;0;1;0;0;0;1;0;0;0;1;1;1;1;1;0;0;1;0;0
A0A3B6QPU4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6NYF7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6PW49;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6CIK2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6PKU0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
Q9ZRB0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6PKU4;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6QCD2;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6QNF4;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0
A0A3B6PSV3;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0
A0A3B6GW29;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0
A0A3B6FTV4;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0
A0A3B6GWL6;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0
A0A3B6FUG4;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0
A0A3B6NWP0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0
W5CPT7;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0
A0A3B6GZQ6;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0
A0A3B6EJ24;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0
A0A3B6QH28;0;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0
A0A3B6QH21;0;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0
A0A3B6QGE4;0;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0
A0A3B6QHC3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6RB83;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6THS6;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;0;1;0;1
A0A3B6RD17;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;0;1;0;1
A0A3B6SJQ1;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;0;1;0;1
A0A3B6TD61;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;0;1;0;1
A0A3B6RH63;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;0;1;0;1
W5HTZ1;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0
A0A3B6REV0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0
A0A3B6TB50;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0
A0A3B6SD40;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0
A0A3B6REW7;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0
A0A3B6RIH1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6THT8;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6SN10;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6TNH8;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6RIT4;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6TI27;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6SNB4;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6TUN6;0;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;1
A0A3B6RIV9;0;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;1
A0A3B6SJ26;0;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;1
A0A3B6RJ96;0;1;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;1;0;0
A0A3B6SD76;0;1;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;1;0;0
A0A3B6SGU8;0;1;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;1;0;0
A0A3B6SJA0;0;1;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;1;0;0
A0A3B6TRJ3;0;1;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;1;0;0
A0A3B6TRV7;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0
A0A3B6SHH5;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0
A0A3B6RJC3;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0
A0A3B6TK99;0;1;0;0;1;0;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0
A0A3B6RJZ6;0;1;0;0;1;0;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0
A0A3B6TSY3;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1
A0A3B6RKF9;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1
A0A3B6SKK1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1
A0A3B6SI24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6RPU6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6TQA5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6SEI0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0
A0A3B6SAX4;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0
A0A3B6TKX8;0;1;0;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0
A0A3B6R9V6;0;1;0;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0
F8WTQ7;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
F8WTQ6;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
F8WTQ5;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6TVJ5;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6TJ19;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6U775;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0
A7UME1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1
A9U8G5;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1
A0A3B6ING4;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1
D8L9K7;0;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
D9ZLW0;0;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;1
M9TLK0;0;1;1;0;1;0;0;0;1;1;0;1;1;1;0;1;0;1;0;0;0
P01544;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;1;1;0
Q9T0P1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;1;1;0
P11383;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
A0A3B6FN83;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
A0A3B6MXH4;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
A0A3B6MJF5;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
P81713;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q5I5K7;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B6PLQ2;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B6NQH2;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A1D6AQW4;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0
Q94G92;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0
W5CPX1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6G0X3;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
W5D322;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
W5FSR5;0;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
A0A341VTZ9;0;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
A0A3B6CA10;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
A0A1D5UFU5;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
A0A1D6DET0;0;0;1;1;1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0
A0A3B6C4D7;0;0;1;1;1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0
A0A3B5XVF6;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
A0A3B5Z2G6;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B5Y5X6;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6A005;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B5Z5X3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6A2Z3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y6E8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GSD3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EHK8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
W5CUG1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6A3S2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z677;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y8V7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5YSH7;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
A0A1D6BRH1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
A0A3B6TMV5;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
A0A3B6STX8;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
A0A3B5ZU94;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
A0A3B5ZT54;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
A0A3B5ZX70;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
A0A3B6C6H4;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0
A0A3B6AXX7;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0
A0A3B6DGH2;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0
A0A3B6N1T5;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0
A0A3B6B0V9;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
A0A3B6C8P0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
A0A3B6AZK5;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
A0A3B6C8T5;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
A0A3B6DET3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
A0A1D5UJR2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
A0A3B6C101;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;1
A0A3B6C4A1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6C6M3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6E923;0;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;0;1;0;1
A0A3B6E9Z6;0;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;0;1;0;1
A0A3B6GPF7;0;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;0;1;0;1
A0A3B6ECK4;0;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;0;1;0;1
I0JTT9;0;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;0;1;0;1
A0A3B6GWG0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
A0A3B6EH16;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
A0A3B6FQU1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
A0A3B6FRG3;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
A0A3B6FUI5;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1
A0A3B6EJK0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1
A0A3B6H0D7;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1
A0A3B6EKM1;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0
A0A3B6EMV1;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0
A0A3B6FFV3;0;0;1;0;1;1;0;0;0;1;0;0;1;1;1;1;0;1;0;1;0
W5D4D9;0;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;0;0;1
A0A3B6FWH7;0;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;0;0;1
A0A3B6FVF6;0;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;0;0;1
A0A3B6GXX9;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0
A0A3B6HPS5;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
A0A3B6ISJ2;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
A0A3B6HRX1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0
A0A3B6I0G2;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
A0A3B6INN7;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6IMQ4;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6HWR8;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6JFR5;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6I0S6;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6LI29;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0
B2ZGG5;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0
A0A3B6KBG8;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0
A0A3B6GQI1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0
A0A077RWL8;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0
A0A3B6LJ46;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
A0A3B6KEY6;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
A0A3B6MNJ0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
A0A3B6LIR2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
A0A3B6MNQ9;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
A0A3B6KCE2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
A0A3B6KDH7;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
A0A3B6MPT4;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
A0A3B6LIS0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
